name,bugs,path
with_input_from_stream,0,bash-3.2/y.tab.c
getc_with_restart,0,bash-3.2/input.c
ungetc_with_restart,0,bash-3.2/input.c
save_token_state,0,bash-3.2/y.tab.c
restore_token_state,0,bash-3.2/y.tab.c
save_parser_state,0,bash-3.2/y.tab.c
restore_parser_state,0,bash-3.2/y.tab.c
find_reserved_word,0,bash-3.2/y.tab.c
parse_compound_assignment,0,bash-3.2/y.tab.c
rl_gets,0,bash-3.2/lib/readline/examples/manexamp.c
invert_case_line,0,bash-3.2/lib/readline/examples/manexamp.c
memory_error_and_abort,0,bash-3.2/builtins/mkbuiltins.c
xmalloc,0,bash-3.2/xmalloc.c
xrealloc,0,bash-3.2/xmalloc.c
tgetst1,0,bash-3.2/lib/termcap/termcap.c
find_capability,0,bash-3.2/lib/termcap/termcap.c
scan_file,0,bash-3.2/lib/termcap/termcap.c
gobble_line,0,bash-3.2/lib/termcap/termcap.c
compare_contin,0,bash-3.2/lib/termcap/termcap.c
name_match,0,bash-3.2/lib/termcap/termcap.c
fatal_error,0,bash-3.2/CWRU/misc/errlist.c
cat_main,0,bash-3.2/examples/loadables/cat.c
cat_builtin,0,bash-3.2/examples/loadables/cat.c
_rl_copy_to_kill_ring,0,bash-3.2/lib/readline/kill.c
region_kill_internal,0,bash-3.2/lib/readline/kill.c
_rl_copy_word_as_kill,0,bash-3.2/lib/readline/kill.c
rl_yank_nth_arg_internal,0,bash-3.2/lib/readline/kill.c
plural_eval,0,bash-3.2/lib/intl/eval-plural.h
process_exit_status,0,bash-3.2/nojobs.c
describe_pid,0,bash-3.2/jobs.c
tilde_expand_word,0,bash-3.2/lib/tilde/tilde.c
tilde_find_prefix,0,bash-3.2/lib/readline/tilde.c
initialize_job_signals,0,bash-3.2/jobs.c
give_terminal_to,0,bash-3.2/jobs.c
strerror,0,bash-3.2/mksyntax.c
tilde_expand,0,bash-3.2/lib/tilde/tilde.c
munge_list,0,bash-3.2/examples/loadables/head.c
file_head,0,bash-3.2/examples/loadables/head.c
head_builtin,0,bash-3.2/examples/loadables/head.c
read_alias_file,0,bash-3.2/lib/intl/localealias.c
extend_alias_table,0,bash-3.2/lib/intl/localealias.c
alias_compare,0,bash-3.2/lib/intl/localealias.c
phash_freedata,0,bash-3.2/hashcmd.c
phash_create,0,bash-3.2/hashcmd.c
phash_remove,0,bash-3.2/hashcmd.c
phash_insert,0,bash-3.2/hashcmd.c
phash_search,0,bash-3.2/hashcmd.c
libintl_textdomain,0,bash-3.2/lib/intl/textdomain.c
malloc_set_register,0,bash-3.2/lib/malloc/table.c
print_builtin,0,bash-3.2/examples/loadables/print.c
printargs,0,bash-3.2/examples/loadables/print.c
rl_change_case,0,bash-3.2/lib/readline/text.c
_rl_char_search,1,bash-3.2/lib/readline/text.c
_rl_insert_next_callback,0,bash-3.2/lib/readline/text.c
_rl_char_search_callback,0,bash-3.2/lib/readline/text.c
_rl_insert_next,1,bash-3.2/lib/readline/text.c
stop_pipeline,0,bash-3.2/jobs.c
argz_count__,0,bash-3.2/lib/intl/l10nflist.c
argz_stringify__,0,bash-3.2/lib/intl/l10nflist.c
argz_next__,0,bash-3.2/lib/intl/l10nflist.c
pop,0,bash-3.2/lib/intl/l10nflist.c
print_escaped,0,bash-3.2/lib/intl/log.c
free_trap_command,0,bash-3.2/trap.c
change_signal,0,bash-3.2/trap.c
get_original_signal,0,bash-3.2/trap.c
_run_trap_internal,0,bash-3.2/trap.c
reset_signal,0,bash-3.2/trap.c
restore_signal,0,bash-3.2/trap.c
reset_or_restore_signal_handlers,0,bash-3.2/trap.c
initialize_traps,0,bash-3.2/trap.c
initialize_signames,0,bash-3.2/support/signames.c
run_interrupt_trap,0,bash-3.2/trap.c
set_signal,0,bash-3.2/trap.c
termsig_sighandler,0,bash-3.2/sig.c
initialize_terminating_signals,0,bash-3.2/sig.c
ignore_signal,0,bash-3.2/trap.c
signal_is_special,0,bash-3.2/trap.c
get_charset_aliases,0,bash-3.2/lib/intl/localcharset.c
locale_charset,0,bash-3.2/lib/intl/localcharset.c
weeknumber,0,bash-3.2/lib/sh/strftime.c
iso8601wknum,0,bash-3.2/lib/sh/strftime.c
min,0,bash-3.2/lib/sh/strftime.c
max,0,bash-3.2/lib/sh/strftime.c
isleap,0,bash-3.2/lib/sh/strftime.c
_find_user_command_internal,0,bash-3.2/findcmd.c
find_user_command_internal,0,bash-3.2/findcmd.c
find_user_command_in_path,0,bash-3.2/findcmd.c
find_in_path_element,0,bash-3.2/findcmd.c
find_absolute_program,0,bash-3.2/findcmd.c
get_next_path_element,0,bash-3.2/findcmd.c
is_directory,0,bash-3.2/findcmd.c
executable_or_directory,0,bash-3.2/findcmd.c
find_path_file,0,bash-3.2/findcmd.c
user_command_matches,0,bash-3.2/findcmd.c
reset_locale_vars,0,bash-3.2/locale.c
locale_setblanks,0,bash-3.2/locale.c
gettext,0,bash-3.2/lib/intl/intl-compat.c
dgettext,0,bash-3.2/lib/intl/intl-compat.c
libintl_dgettext,0,bash-3.2/lib/intl/dgettext.c
dcgettext,0,bash-3.2/lib/intl/intl-compat.c
ngettext,0,bash-3.2/lib/intl/intl-compat.c
dngettext,0,bash-3.2/lib/intl/intl-compat.c
dcngettext,0,bash-3.2/lib/intl/intl-compat.c
textdomain,0,bash-3.2/lib/intl/intl-compat.c
bindtextdomain,0,bash-3.2/lib/intl/intl-compat.c
bind_textdomain_codeset,0,bash-3.2/lib/intl/intl-compat.c
savestring,0,bash-3.2/lib/readline/savestring.c
confstr,0,bash-3.2/examples/loadables/getconf.c
sysconf,0,bash-3.2/examples/loadables/getconf.c
pathconf,0,bash-3.2/examples/loadables/getconf.c
getconf_help,0,bash-3.2/examples/loadables/getconf.c
getconf_print,0,bash-3.2/examples/loadables/getconf.c
getconf_one,0,bash-3.2/examples/loadables/getconf.c
getconf_all,0,bash-3.2/examples/loadables/getconf.c
getconf_builtin,0,bash-3.2/examples/loadables/getconf.c
make_path,0,bash-3.2/examples/loadables/mkdir.c
mkdir_builtin,0,bash-3.2/examples/loadables/mkdir.c
make_child,0,bash-3.2/nojobs.c
xfree,0,bash-3.2/xmalloc.c
xmalloc,0,bash-3.2/lib/termcap/tparam.c
wait_for,0,bash-3.2/nojobs.c
rl_search_history,0,bash-3.2/lib/readline/isearch.c
_rl_isearch_init,0,bash-3.2/lib/readline/isearch.c
_rl_isearch_fini,0,bash-3.2/lib/readline/isearch.c
_rl_isearch_cleanup,0,bash-3.2/lib/readline/isearch.c
rl_display_search,0,bash-3.2/lib/readline/isearch.c
get_sys_tmpdir,0,bash-3.2/lib/sh/tmpfile.c
get_tmpdir,0,bash-3.2/lib/sh/tmpfile.c
sh_mktmpfp,0,bash-3.2/lib/sh/tmpfile.c
run_sigchld_trap,0,bash-3.2/jobs.c
wait_for_single_pid,0,bash-3.2/nojobs.c
sigchld_handler,0,bash-3.2/jobs.c
sigcont_sighandler,0,bash-3.2/jobs.c
sigstop_sighandler,0,bash-3.2/jobs.c
waitchld,0,bash-3.2/jobs.c
find_pipeline,0,bash-3.2/jobs.c
find_process,0,bash-3.2/jobs.c
current_working_directory,0,bash-3.2/jobs.c
job_working_directory,0,bash-3.2/jobs.c
isolate_tilde_prefix,0,bash-3.2/lib/readline/tilde.c
printable_job_status,0,bash-3.2/jobs.c
find_last_proc,0,bash-3.2/jobs.c
find_last_pid,0,bash-3.2/jobs.c
set_new_line_discipline,0,bash-3.2/jobs.c
map_over_jobs,0,bash-3.2/jobs.c
job_last_stopped,0,bash-3.2/jobs.c
job_last_running,0,bash-3.2/jobs.c
most_recent_job_in_state,0,bash-3.2/jobs.c
find_job,0,bash-3.2/jobs.c
print_job,0,bash-3.2/jobs.c
memory_out,0,bash-3.2/lib/termcap/tparam.c
process_exit_signal,0,bash-3.2/jobs.c
job_exit_status,0,bash-3.2/jobs.c
job_exit_signal,0,bash-3.2/jobs.c
set_job_status_and_cleanup,0,bash-3.2/jobs.c
raw_job_exit_status,0,bash-3.2/jobs.c
notify_of_job_status,0,bash-3.2/jobs.c
reset_job_indices,1,bash-3.2/jobs.c
cleanup_dead_jobs,0,bash-3.2/jobs.c
processes_in_job,0,bash-3.2/jobs.c
realloc_jobs_list,0,bash-3.2/jobs.c
compact_jobs_list,1,bash-3.2/jobs.c
discard_pipeline,0,bash-3.2/jobs.c
add_process,0,bash-3.2/jobs.c
print_pipeline,0,bash-3.2/jobs.c
pretty_print_job,0,bash-3.2/jobs.c
set_current_job,0,bash-3.2/jobs.c
reset_current,0,bash-3.2/jobs.c
set_job_running,0,bash-3.2/jobs.c
setjstatus,0,bash-3.2/jobs.c
mark_all_jobs_as_dead,0,bash-3.2/jobs.c
make_child,0,bash-3.2/jobs.c
reap_dead_jobs,0,bash-3.2/jobs.c
bgp_alloc,0,bash-3.2/jobs.c
bgp_add,0,bash-3.2/jobs.c
bgp_delete,0,bash-3.2/jobs.c
bgp_clear,0,bash-3.2/jobs.c
bgp_search,0,bash-3.2/jobs.c
bgp_prune,0,bash-3.2/jobs.c
tcgetpgrp,0,bash-3.2/jobs.c
making_children,0,bash-3.2/jobs.c
start_pipeline,0,bash-3.2/jobs.c
sh_unset_nodelay_mode,0,bash-3.2/lib/readline/shell.c
stop_making_children,0,bash-3.2/jobs.c
delete_job,1,bash-3.2/jobs.c
delete_old_job,0,bash-3.2/jobs.c
nohup_job,0,bash-3.2/jobs.c
terminate_stopped_jobs,0,bash-3.2/jobs.c
hangup_all_jobs,0,bash-3.2/jobs.c
file_error,0,bash-3.2/error.c
default_tty_job_signals,0,bash-3.2/jobs.c
list_one_job,0,bash-3.2/jobs.c
list_stopped_jobs,0,bash-3.2/jobs.c
list_running_jobs,0,bash-3.2/jobs.c
list_all_jobs,0,bash-3.2/jobs.c
main,0,bash-3.2/mksyntax.c
glue_prefix_and_suffix,0,bash-3.2/lib/readline/tilde.c
count_all_jobs,0,bash-3.2/nojobs.c
get_job_by_pid,0,bash-3.2/nojobs.c
restore_sigint_handler,0,bash-3.2/nojobs.c
wait_for_background_pids,0,bash-3.2/nojobs.c
wait_for,1,bash-3.2/jobs.c
usage,0,bash-3.2/lib/readline/examples/rl.c
notify_and_cleanup,0,bash-3.2/jobs.c
wait_for_job,0,bash-3.2/jobs.c
programming_error,0,bash-3.2/CWRU/misc/errlist.c
j_strsignal,0,bash-3.2/nojobs.c
ignore_tty_job_signals,0,bash-3.2/jobs.c
initialize_job_control,0,bash-3.2/jobs.c
get_tty_state,0,bash-3.2/jobs.c
delete_all_jobs,0,bash-3.2/jobs.c
nohup_all_jobs,0,bash-3.2/jobs.c
tilde_find_suffix,0,bash-3.2/lib/readline/tilde.c
end_job_control,0,bash-3.2/jobs.c
restart_job_control,0,bash-3.2/jobs.c
parse_long_options,0,bash-3.2/shell.c
parse_shell_options,0,bash-3.2/shell.c
bind_args,0,bash-3.2/shell.c
start_debugger,0,bash-3.2/shell.c
add_shopt_to_alist,0,bash-3.2/shell.c
run_shopt_alist,0,bash-3.2/shell.c
execute_env_file,0,bash-3.2/shell.c
run_startup_files,0,bash-3.2/shell.c
open_shell_script,0,bash-3.2/shell.c
set_bash_input,0,bash-3.2/shell.c
run_wordexp,0,bash-3.2/shell.c
uidget,0,bash-3.2/shell.c
init_interactive,0,bash-3.2/shell.c
init_noninteractive,0,bash-3.2/shell.c
set_shell_name,0,bash-3.2/shell.c
shell_initialize,0,bash-3.2/shell.c
shell_reinitialize,0,bash-3.2/shell.c
show_shell_usage,0,bash-3.2/shell.c
initialize_signals,0,bash-3.2/sig.c
whoami_builtin,0,bash-3.2/examples/loadables/whoami.c
tee_builtin,0,bash-3.2/examples/loadables/tee.c
strlist_from_word_list,0,bash-3.2/lib/sh/stringlist.c
strlist_to_word_list,0,bash-3.2/lib/sh/stringlist.c
_rl_read_file,0,bash-3.2/lib/readline/bind.c
_rl_init_file_error,0,bash-3.2/lib/readline/bind.c
_rl_read_init_file,0,bash-3.2/lib/readline/bind.c
glean_key_from_name,0,bash-3.2/lib/readline/bind.c
find_boolean_var,0,bash-3.2/lib/readline/bind.c
_rl_get_string_variable_value,0,bash-3.2/lib/readline/bind.c
substring_member_of_array,0,bash-3.2/lib/readline/bind.c
_rl_untranslate_macro_value,0,bash-3.2/lib/readline/bind.c
parser_if,0,bash-3.2/lib/readline/bind.c
parser_else,0,bash-3.2/lib/readline/bind.c
parser_endif,0,bash-3.2/lib/readline/bind.c
parser_include,0,bash-3.2/lib/readline/bind.c
handle_parser_directive,0,bash-3.2/lib/readline/bind.c
hack_special_boolean_var,0,bash-3.2/lib/readline/bind.c
sv_bell_style,0,bash-3.2/lib/readline/bind.c
sv_combegin,0,bash-3.2/lib/readline/bind.c
sv_compquery,0,bash-3.2/lib/readline/bind.c
sv_editmode,0,bash-3.2/lib/readline/bind.c
sv_isrchterm,0,bash-3.2/lib/readline/bind.c
sv_keymap,0,bash-3.2/lib/readline/bind.c
find_string_var,0,bash-3.2/lib/readline/bind.c
bool_to_int,0,bash-3.2/lib/readline/bind.c
_rl_get_keyname,0,bash-3.2/lib/readline/bind.c
_rl_macro_dumper_internal,0,bash-3.2/lib/readline/bind.c
initialize_shell_signals,0,bash-3.2/sig.c
set_sigwinch_handler,0,bash-3.2/sig.c
unset_sigwinch_handler,0,bash-3.2/sig.c
_path_readlink,0,bash-3.2/lib/sh/pathphys.c
add_undo_close_redirect,0,bash-3.2/redir.c
add_exec_redirect,0,bash-3.2/redir.c
add_undo_redirect,0,bash-3.2/redir.c
expandable_redirection_filename,0,bash-3.2/redir.c
stdin_redirection,0,bash-3.2/redir.c
do_redirection_internal,0,bash-3.2/redir.c
write_here_document,0,bash-3.2/redir.c
write_here_string,0,bash-3.2/redir.c
here_document_to_fd,0,bash-3.2/redir.c
redir_special_open,0,bash-3.2/redir.c
noclobber_open,0,bash-3.2/redir.c
redir_open,0,bash-3.2/redir.c
path_is_devfd,0,bash-3.2/lib/sh/eaccess.c
sh_stataccess,0,bash-3.2/lib/sh/eaccess.c
mindist,0,bash-3.2/lib/sh/spell.c
spdist,0,bash-3.2/lib/sh/spell.c
stpcpy,0,bash-3.2/lib/intl/dcigettext.c
tilde_expand,0,bash-3.2/lib/readline/tilde.c
cdesc,0,bash-3.2/mksyntax.c
getcstr,0,bash-3.2/mksyntax.c
addcstr,0,bash-3.2/mksyntax.c
addcchar,0,bash-3.2/mksyntax.c
addblanks,0,bash-3.2/mksyntax.c
load_lsyntax,0,bash-3.2/mksyntax.c
dump_lflags,0,bash-3.2/mksyntax.c
wcomment,0,bash-3.2/mksyntax.c
dump_lsyntax,0,bash-3.2/mksyntax.c
fsleep,0,bash-3.2/examples/loadables/sleep.c
convert,0,bash-3.2/examples/loadables/sleep.c
sleep_builtin,0,bash-3.2/examples/loadables/sleep.c
push_builtin,0,bash-3.2/examples/loadables/push.c
write_signames,0,bash-3.2/support/mksignames.c
_is_arithop,0,bash-3.2/expr.c
readtok,0,bash-3.2/expr.c
expr_streval,1,bash-3.2/expr.c
strlong,0,bash-3.2/expr.c
evalerror,0,bash-3.2/expr.c
pushexp,0,bash-3.2/expr.c
popexp,0,bash-3.2/expr.c
expr_unwind,1,bash-3.2/expr.c
expr_bind_variable,0,bash-3.2/expr.c
subexpr,0,bash-3.2/expr.c
expcomma,0,bash-3.2/expr.c
expassign,0,bash-3.2/expr.c
expcond,1,bash-3.2/expr.c
explor,0,bash-3.2/expr.c
expland,0,bash-3.2/expr.c
expbor,0,bash-3.2/expr.c
expbxor,0,bash-3.2/expr.c
expband,0,bash-3.2/expr.c
exp5,0,bash-3.2/expr.c
exp4,0,bash-3.2/expr.c
expshift,0,bash-3.2/expr.c
exp3,0,bash-3.2/expr.c
exp2,0,bash-3.2/expr.c
exppower,0,bash-3.2/expr.c
exp1,0,bash-3.2/expr.c
exp0,0,bash-3.2/expr.c
_is_multiop,0,bash-3.2/expr.c
template_builtin,0,bash-3.2/examples/loadables/template.c
main,0,bash-3.2/builtins/mkbuiltins.c
main,0,bash-3.2/lib/readline/examples/rltest.c
main,0,bash-3.2/lib/readline/examples/rlcat.c
main,0,bash-3.2/CWRU/misc/sigstat.c
main,0,bash-3.2/builtins/psize.c
main,0,bash-3.2/lib/readline/examples/fileman.c
main,0,bash-3.2/support/bashversion.c
main,0,bash-3.2/support/man2html.c
main,0,bash-3.2/lib/readline/examples/rl.c
main,0,bash-3.2/lib/readline/examples/excallback.c
main,0,bash-3.2/support/recho.c
main,0,bash-3.2/support/printenv.c
main,0,bash-3.2/shell.c
main,0,bash-3.2/lib/readline/examples/histexamp.c
main,0,bash-3.2/support/zecho.c
memory_error_and_abort,0,bash-3.2/lib/readline/xmalloc.c
programming_error,0,bash-3.2/error.c
reap_dead_jobs,0,bash-3.2/nojobs.c
set_tty_state,0,bash-3.2/nojobs.c
sh_get_env_value,0,bash-3.2/variables.c
sh_set_lines_and_columns,0,bash-3.2/variables.c
sh_single_quote,0,bash-3.2/lib/readline/shell.c
sh_unset_nodelay_mode,0,bash-3.2/general.c
start_pipeline,0,bash-3.2/nojobs.c
stop_making_children,0,bash-3.2/nojobs.c
stop_pipeline,0,bash-3.2/nojobs.c
strerror,0,bash-3.2/lib/sh/strerror.c
usage,0,bash-3.2/lib/readline/examples/rlcat.c
usage,0,bash-3.2/support/bashversion.c
usage,0,bash-3.2/support/man2html.c
xrealloc,0,bash-3.2/lib/termcap/tparam.c
xrealloc,0,bash-3.2/builtins/mkbuiltins.c
xrealloc,0,bash-3.2/lib/termcap/termcap.c
